listing_id,neighborhood,building_type,condition,energy_rating,area_sqm,balcony_area_sqm,lot_size_sqm,bedrooms,bathrooms,living_rooms,floor,has_elevator,has_parking,has_ac,has_sea_view,distance_metro_km,distance_park_km,distance_center_km,noise_level_db,air_quality_index,monthly_hoa_fee,age_years,listing_year,description_length,rooms_total,price
7456,Kadikoy,apartment,good,A,143.5,5.7,0.0,3,1,1,6,0,0,0,1,0.48,0.91,3.84,58.8,68.0,225.0,28,2025,83,4,327928
12914,Sisli,apartment,good,A,122.5,4.9,0.0,3,3,2,11,1,1,0,1,2.22,1.86,2.47,60.0,67.0,338.0,29,2024,225,5,268095
3864,Beyoglu,residence,poor,B,133.9,14.1,0.0,5,1,2,22,1,1,0,0,0.17,0.76,1.21,56.2,63.0,,37,2023,145,7,185678
19118,Umraniye,apartment,poor,B,60.2,5.0,0.0,1,4,2,20,0,1,1,0,2.42,2.77,3.3,66.1,111.0,255.0,46,2024,263,3,50000
1896,Maltepe,duplex,good,C,130.6,14.0,,5,1,1,24,1,1,0,0,0.84,1.39,3.6,57.4,94.0,365.0,53,2024,194,6,209564
5443,Umraniye,duplex,poor,B,126.2,5.6,0.0,3,2,2,21,0,1,1,1,3.86,1.49,3.73,52.2,90.0,335.0,14,2025,288,4,64700
570,Kartal,apartment,good,D,116.5,10.2,0.0,5,3,1,4,1,0,1,0,1.42,1.37,1.65,57.5,98.0,102.0,5,2023,184,6,150004
1817,Sariyer,apartment,poor,B,147.0,,0.0,5,2,1,21,1,0,1,0,3.02,1.34,4.33,48.8,33.0,165.0,24,2024,311,6,371718
19982,Uskudar,residence,good,A,142.5,5.9,0.0,3,1,1,13,0,0,0,0,0.48,0.76,5.02,55.5,116.0,111.0,7,2024,214,4,261562
6103,Sisli,residence,good,A,98.6,,0.0,5,3,2,12,0,1,1,0,1.58,2.02,4.12,55.1,78.0,68.0,31,2024,41,7,234154
2976,Beyoglu,apartment,excellent,C,207.7,6.4,0.0,4,3,1,1,1,1,0,1,0.81,1.26,8.03,54.5,95.0,155.0,52,2024,253,5,373143
17365,Kartal,detached,good,B,173.4,5.4,0.0,6,4,2,13,1,1,1,0,1.43,0.99,2.47,56.1,85.0,,53,2025,127,8,244051
10493,Uskudar,apartment,good,A,134.8,8.6,0.0,6,3,2,13,1,1,0,0,1.98,0.87,2.05,60.8,88.0,,15,2025,258,8,293540
191,Atasehir,detached,excellent,B,167.7,13.8,,1,4,1,7,1,0,0,0,1.22,0.51,2.65,59.7,90.0,70.0,32,2024,217,2,403555
700,Kartal,apartment,fair,A,80.3,4.3,0.0,4,4,2,7,0,0,1,0,0.7,0.76,1.77,,78.0,181.0,30,2024,214,6,81507
19777,Atasehir,apartment,fair,B,274.5,,0.0,5,1,2,14,1,1,1,1,1.25,0.4,3.05,72.7,20.0,,51,2024,212,7,469804
16991,Beyoglu,apartment,poor,C,130.0,,0.0,6,3,1,13,0,1,0,0,3.81,0.35,6.31,58.7,99.0,194.0,18,2023,65,7,198668
12469,Kadikoy,apartment,fair,D,190.0,11.2,0.0,3,2,2,14,0,1,1,1,0.73,0.82,3.83,51.7,71.0,73.0,35,2025,251,4,422998
302,Bakirkoy,detached,fair,D,51.3,15.4,,4,3,1,11,0,1,1,0,1.19,0.49,4.84,62.3,73.0,68.0,12,2025,77,5,144345
3421,Atasehir,apartment,good,B,201.3,8.7,,1,4,2,6,1,0,0,0,4.11,0.26,1.61,73.3,62.0,90.0,55,2024,134,3,224803
18712,Kartal,apartment,fair,B,225.3,7.9,0.0,5,2,1,20,0,0,0,1,1.33,2.58,9.01,59.3,64.0,177.0,39,2024,257,7,302355
1061,Besiktas,apartment,fair,A,171.8,14.6,0.0,6,4,2,24,1,1,1,0,,2.03,1.22,73.4,58.0,,11,2025,230,8,569128
14435,Maltepe,apartment,good,A,111.4,,,3,4,1,0,0,1,0,0,1.55,1.97,13.91,56.5,32.0,87.0,20,2024,276,4,115799
10758,Beyoglu,apartment,good,D,104.2,,,6,3,2,14,1,0,1,1,2.65,0.64,3.08,66.1,32.0,86.0,26,2023,237,8,265042
3445,Beyoglu,residence,fair,B,157.5,1.7,0.0,4,1,2,17,0,0,1,0,1.47,1.99,1.56,62.6,69.0,208.0,43,2024,361,6,255312
17454,Kartal,apartment,excellent,C,171.4,8.9,,2,1,2,17,0,1,1,0,4.04,0.69,2.66,59.8,90.0,,46,2024,106,5,204614
10717,Kartal,apartment,fair,C,105.9,,,4,2,2,18,1,1,1,0,0.61,0.81,2.44,48.6,69.0,92.0,30,2024,320,6,134729
18590,Kartal,apartment,fair,C,83.4,,,5,4,2,7,1,1,1,0,3.53,0.66,3.56,62.8,52.0,462.0,39,2025,159,7,79338
8209,Maltepe,detached,excellent,C,193.7,9.3,94.8,2,4,2,19,1,1,0,0,0.33,1.2,9.69,47.3,83.0,381.0,43,2024,10,4,339950
7680,Atasehir,loft,fair,B,168.6,10.0,0.0,3,2,1,19,0,1,1,1,0.34,,3.22,45.5,57.0,274.0,35,2024,30,4,328409
11313,Umraniye,duplex,good,C,182.6,11.7,433.2,5,1,1,3,1,1,1,1,2.84,2.21,4.36,68.8,81.0,34.0,51,2025,135,6,247250
4643,Atasehir,apartment,fair,A,114.6,6.4,,3,2,1,12,1,1,1,0,2.3,0.42,0.5,65.4,97.0,258.0,19,2024,135,4,224137
12947,Uskudar,apartment,good,A,262.5,,,1,2,1,10,1,0,1,0,1.45,0.52,7.66,53.7,,125.0,47,2023,51,2,357147
9008,Sisli,apartment,excellent,C,128.9,8.8,,5,1,2,24,0,0,1,0,4.41,1.34,2.94,49.9,76.0,299.0,37,2025,72,7,290335
7997,Atasehir,duplex,poor,C,120.0,2.2,0.0,2,4,1,12,0,0,1,1,2.1,0.51,1.35,63.4,45.0,733.0,51,2024,304,3,193565
5601,Kadikoy,apartment,good,A,108.2,5.7,,6,3,2,18,0,1,1,0,0.82,0.2,3.17,57.2,111.0,172.0,33,2024,452,8,247837
9152,Maltepe,apartment,good,B,125.7,10.9,,3,1,1,0,1,1,1,1,3.12,1.49,1.58,48.3,78.0,213.0,47,2025,219,4,158090
7023,Kartal,apartment,good,C,244.2,7.1,0.0,1,4,2,8,1,1,0,0,2.29,1.7,5.18,45.1,74.0,179.0,8,2024,147,3,438360
15637,Kartal,apartment,good,D,100.4,16.0,0.0,6,1,1,19,0,0,0,1,1.92,0.38,1.34,,100.0,241.0,5,2025,297,7,190824
16610,Beyoglu,apartment,fair,D,131.6,,0.0,1,4,1,12,0,1,0,1,1.5,0.17,5.2,54.9,56.0,411.0,17,2023,228,2,291015
5896,Umraniye,apartment,fair,A,171.8,12.6,,4,1,1,1,1,0,1,1,0.41,1.71,7.2,51.1,73.0,166.0,36,2024,227,5,172929
10678,Kadikoy,apartment,excellent,C,124.1,3.1,0.0,4,3,2,2,0,0,0,1,0.37,1.46,1.35,68.5,51.0,104.0,31,2024,141,6,323535
8755,Atasehir,detached,poor,B,195.1,13.1,41.9,5,4,1,13,1,0,1,0,3.07,2.49,3.47,65.9,,293.0,18,2023,145,6,402807
3437,Maltepe,residence,good,C,125.7,6.7,0.0,6,3,1,21,1,0,1,1,1.1,1.45,1.41,57.0,,,8,2024,311,7,369536
14566,Besiktas,apartment,good,B,104.9,,,6,3,2,7,1,1,0,1,0.4,2.35,4.16,58.9,109.0,296.0,9,2024,372,8,411286
14374,Besiktas,loft,fair,B,203.7,4.9,0.0,2,2,1,14,0,1,1,0,0.6,0.33,3.46,46.8,95.0,102.0,15,2023,263,3,627713
18078,Sariyer,residence,poor,A,225.1,,0.0,1,2,2,3,1,1,1,1,1.86,0.76,3.58,62.5,81.0,267.0,11,2025,382,3,561864
6894,Beyoglu,loft,fair,B,418.7,2.5,0.0,1,2,1,14,0,1,0,0,,0.38,8.72,49.5,71.0,94.0,58,2024,127,2,804394
17430,Kadikoy,apartment,fair,B,148.0,8.5,,5,3,1,0,1,1,0,1,3.27,,1.23,59.5,112.0,98.0,12,2024,147,6,336987
12758,Beyoglu,apartment,excellent,B,144.0,,,1,4,1,20,1,0,0,0,0.56,0.87,2.99,55.4,97.0,188.0,31,2024,340,2,270603
8051,Besiktas,apartment,fair,C,126.5,,,2,3,2,0,1,1,1,1,2.87,1.93,1.35,59.4,103.0,195.0,4,2024,308,4,356866
9147,Besiktas,apartment,good,B,133.0,11.7,,1,1,2,13,0,1,1,1,0.57,0.55,2.61,53.0,120.0,,16,2025,343,3,339433
4556,Sisli,residence,poor,B,192.7,,0.0,6,4,1,9,1,1,0,1,0.54,2.13,3.6,68.9,56.0,56.0,14,2023,108,7,433952
11297,Kadikoy,apartment,good,B,160.8,6.0,,1,1,2,10,1,1,1,1,0.45,1.85,3.4,71.5,79.0,121.0,0,2024,168,3,456641
4736,Bakirkoy,apartment,fair,D,73.4,,0.0,2,4,1,1,1,1,1,0,0.77,0.64,1.79,70.6,109.0,96.0,5,2025,169,3,160068
1219,Umraniye,residence,poor,B,149.0,10.8,0.0,4,4,1,17,0,0,0,1,0.64,0.71,2.13,56.4,75.0,25.0,40,2024,268,5,182140
13447,Beyoglu,apartment,good,C,164.2,0.0,0.0,1,3,2,8,1,0,0,1,1.02,0.52,1.26,59.6,95.0,161.0,62,2025,206,3,278150
3988,Maltepe,apartment,fair,C,289.5,,0.0,5,4,2,20,0,0,0,1,1.19,0.14,3.65,,70.0,103.0,5,2025,232,7,462611
5700,Atasehir,residence,fair,A,108.9,5.3,,3,3,1,18,1,1,1,1,1.87,2.17,0.94,74.3,87.0,121.0,51,2024,130,4,212599
13993,Umraniye,detached,fair,C,232.9,,469.7,5,4,2,8,0,0,0,1,0.37,1.45,1.43,72.4,103.0,139.0,28,2024,337,7,286955
17341,Kadikoy,apartment,good,B,118.4,,,1,3,2,23,1,0,0,1,1.09,1.54,7.6,,93.0,239.0,21,2023,295,3,246529
2870,Kadikoy,apartment,poor,B,94.1,6.0,0.0,5,2,2,17,0,1,0,1,2.73,0.99,3.86,52.5,,195.0,31,2025,180,7,226540
11970,Sariyer,apartment,good,A,289.3,6.6,0.0,4,2,2,20,1,1,0,1,1.88,0.81,4.52,63.7,61.0,230.0,4,2024,243,6,1022337
14208,Atasehir,duplex,good,A,94.9,2.1,0.0,3,4,1,5,0,0,0,0,3.08,,3.44,62.8,52.0,144.0,31,2024,135,4,150365
2962,Beyoglu,apartment,excellent,C,150.3,9.8,0.0,1,3,1,9,1,0,1,1,0.57,1.97,7.24,63.8,59.0,,50,2025,165,3,310349
14173,Kadikoy,apartment,good,B,93.6,8.5,,3,2,2,7,0,1,1,1,1.58,3.38,13.58,56.4,102.0,,24,2024,81,5,205013
2201,Maltepe,apartment,fair,A,56.3,,,4,3,2,7,0,0,0,1,0.13,1.23,4.32,56.6,,207.0,37,2023,140,6,97063
16483,Umraniye,apartment,good,A,160.9,,0.0,4,3,1,11,0,1,0,1,0.66,0.68,0.87,57.1,,61.0,20,2023,53,5,327712
5593,Uskudar,apartment,good,A,203.2,4.4,0.0,4,2,2,15,1,1,1,0,1.76,0.55,6.67,65.5,83.0,,32,2024,227,6,323968
2558,Besiktas,detached,good,C,112.9,,,2,3,2,19,0,1,0,0,0.96,0.75,2.76,67.9,65.0,164.0,36,2023,357,4,276628
15587,Besiktas,apartment,good,,194.3,,0.0,6,1,1,9,1,1,1,0,1.36,4.13,2.06,65.1,78.0,65.0,29,2024,372,8,439292
9638,Beyoglu,apartment,good,B,117.2,,0.0,1,1,1,23,1,0,0,1,,1.46,6.16,61.0,94.0,106.0,38,2025,191,2,165465
5540,Beyoglu,apartment,good,,102.1,,0.0,2,2,1,1,0,1,0,0,1.88,1.71,5.84,58.7,,48.0,46,2024,267,3,142392
18033,Besiktas,apartment,fair,A,107.2,10.4,0.0,3,4,2,20,1,0,1,1,2.28,0.52,1.16,59.1,68.0,190.0,45,2024,201,5,311116
12875,Fatih,apartment,fair,B,89.6,,,4,1,2,14,1,1,1,1,1.71,1.35,3.85,54.7,94.0,110.0,18,2024,182,6,168632
12184,Maltepe,duplex,fair,,125.5,12.4,111.1,1,1,1,2,1,1,0,0,2.78,1.21,2.54,71.7,75.0,160.0,7,2024,165,2,191290
6296,Umraniye,residence,good,B,130.6,3.6,0.0,6,1,1,18,1,0,1,0,2.46,0.27,2.41,57.6,,308.0,50,2025,236,7,161975
4500,Maltepe,duplex,fair,B,93.6,7.8,400.9,1,2,2,16,0,0,0,0,1.08,0.62,10.76,59.7,110.0,307.0,41,2024,214,3,112838
1155,Maltepe,detached,excellent,D,155.3,2.7,152.1,4,2,1,15,1,1,0,0,0.26,0.42,2.73,37.8,77.0,394.0,28,2025,235,5,332945
18640,Uskudar,duplex,good,C,140.2,6.3,279.1,1,4,1,4,1,1,1,0,0.49,0.74,2.77,52.5,59.0,236.0,12,2024,220,2,341290
15152,Besiktas,apartment,good,C,203.5,,,4,3,2,21,1,0,1,0,0.54,1.9,3.5,52.8,,285.0,28,2024,405,6,497403
9875,Kadikoy,loft,fair,B,137.5,0.1,,6,1,2,13,0,1,1,0,2.14,2.77,2.59,42.4,68.0,238.0,43,2024,283,8,228329
19555,Kadikoy,apartment,poor,C,124.0,4.2,0.0,4,2,2,15,0,0,0,1,0.97,0.43,4.67,58.3,108.0,,27,2024,283,6,253774
7401,Uskudar,apartment,fair,C,89.5,,0.0,5,1,1,7,1,1,0,0,2.53,1.24,6.16,72.2,80.0,417.0,14,2024,357,6,163871
10249,Sisli,detached,fair,B,156.2,10.5,445.5,6,1,1,14,1,1,0,0,0.35,0.74,16.49,53.5,36.0,185.0,53,2024,224,7,370020
7159,Maltepe,detached,excellent,B,123.2,13.6,,4,3,1,7,1,1,1,0,2.2,0.76,3.42,55.2,88.0,117.0,45,2024,169,5,190057
19493,Sisli,apartment,fair,A,83.1,8.3,0.0,1,4,2,24,1,0,1,0,1.6,0.39,3.86,50.8,,261.0,7,2025,220,3,173030
14590,Sisli,residence,fair,C,117.0,5.6,,2,1,1,4,1,0,1,0,2.4,1.02,4.57,46.7,87.0,343.0,34,2024,273,3,187661
5424,Atasehir,apartment,good,B,141.5,9.0,,1,2,2,8,0,0,0,1,1.74,1.17,1.33,56.4,,,29,2024,249,2,270419
2050,Sisli,duplex,fair,B,133.8,,0.0,1,3,2,15,1,1,0,1,3.33,1.14,4.85,58.2,78.0,333.0,31,2025,202,2,213600
13169,Kartal,apartment,fair,C,73.8,0.8,0.0,1,3,1,16,1,1,1,0,0.29,2.27,2.17,46.8,84.0,87.0,0,2024,166,2,129834
11836,Sisli,apartment,good,B,115.1,9.8,0.0,4,2,2,18,0,0,1,0,,1.23,4.39,46.6,106.0,109.0,33,2023,280,6,232282
16372,Besiktas,apartment,fair,B,162.9,9.6,0.0,1,3,1,16,1,0,1,0,2.28,,3.98,54.1,71.0,318.0,54,2024,379,2,308320
9209,Kadikoy,apartment,poor,D,103.0,3.4,0.0,4,3,2,3,0,0,1,0,1.54,0.39,5.5,62.1,76.0,192.0,27,2023,366,6,188155
14076,Uskudar,apartment,fair,B,128.1,2.1,0.0,4,4,1,11,0,0,0,1,3.12,0.71,12.61,51.0,89.0,84.0,6,2025,169,5,282918
16647,Atasehir,apartment,good,A,144.8,0.3,0.0,1,2,2,18,0,0,0,0,1.4,0.76,3.91,61.1,73.0,43.0,51,2024,128,3,188562
14487,Sariyer,apartment,fair,A,114.6,,0.0,1,4,1,3,0,1,1,0,0.72,1.95,2.01,56.0,91.0,655.0,26,2024,333,2,277336
14258,Beyoglu,detached,fair,A,135.6,12.1,186.3,1,1,1,23,1,1,1,1,0.45,0.93,4.77,69.5,102.0,78.0,34,2023,227,3,340834
6617,Maltepe,duplex,good,C,60.4,11.4,130.0,3,3,1,9,0,1,1,1,0.5,0.71,4.26,52.3,46.0,123.0,21,2023,251,4,131163
8121,Kartal,apartment,fair,A,100.3,,,6,4,1,6,1,1,1,1,1.98,0.52,2.56,51.5,91.0,,51,2024,302,7,116259
8156,Umraniye,duplex,excellent,C,127.2,14.4,,5,2,1,23,1,0,1,1,2.66,0.27,4.21,,102.0,116.0,14,2024,229,6,306836
1803,Sisli,apartment,fair,D,132.1,7.7,0.0,6,4,1,16,0,1,1,0,0.97,0.92,1.72,55.3,72.0,507.0,12,2025,255,7,351163
4737,Beyoglu,duplex,good,A,90.5,8.5,98.1,2,2,1,8,0,1,1,1,3.42,0.39,3.86,61.7,95.0,35.0,55,2024,243,3,211891
11112,Kartal,residence,excellent,A,72.1,,,5,3,1,1,1,1,0,0,0.55,3.01,1.74,48.0,82.0,118.0,50,2023,217,6,98153
2386,Fatih,residence,fair,D,124.0,,0.0,1,3,1,12,1,1,0,0,0.5,0.78,2.6,52.7,57.0,310.0,56,2024,180,2,152487
5760,Kadikoy,residence,good,C,116.6,8.1,0.0,1,2,2,2,1,1,0,0,0.31,0.53,1.48,64.3,77.0,62.0,50,2025,177,3,236627
18344,Maltepe,loft,poor,C,166.9,1.9,0.0,3,4,1,9,1,0,1,1,2.74,0.57,2.07,59.7,90.0,54.0,29,2024,206,4,181081
19361,Besiktas,apartment,fair,D,115.2,,0.0,1,2,1,11,0,1,1,1,0.93,0.83,5.91,52.1,51.0,619.0,46,2024,106,2,329086
8681,Besiktas,duplex,fair,B,88.1,8.2,215.3,6,2,1,4,1,0,1,0,1.1,2.27,3.15,51.2,66.0,99.0,36,2024,110,7,153977
18228,Fatih,duplex,good,B,105.9,11.3,451.4,2,4,2,9,1,1,0,0,3.6,1.82,2.47,59.3,,31.0,5,2024,276,4,156171
1735,Sisli,apartment,fair,C,126.4,,0.0,5,2,2,3,0,1,1,1,2.46,,1.96,68.7,93.0,68.0,50,2025,96,7,179813
2912,Sisli,residence,poor,B,103.9,4.0,,3,2,2,24,0,0,1,1,1.76,2.88,7.34,,95.0,306.0,16,2025,224,5,271858
11412,Maltepe,residence,good,A,108.9,11.5,0.0,2,3,1,8,0,1,0,1,0.48,2.11,5.95,52.1,,405.0,52,2025,226,3,158300
8339,Atasehir,apartment,poor,B,106.2,,,5,2,2,24,0,1,0,1,0.07,0.61,1.47,61.4,49.0,288.0,16,2024,247,7,207684
1987,Umraniye,apartment,fair,B,161.9,12.4,,4,3,2,15,0,0,0,0,1.21,0.56,4.82,61.6,122.0,277.0,45,2024,377,6,141795
6547,Besiktas,apartment,good,A,109.0,,0.0,2,4,1,21,0,1,1,0,0.89,0.27,13.48,57.7,59.0,85.0,0,2025,278,3,297883
14244,Kadikoy,apartment,excellent,C,241.1,8.4,0.0,2,2,1,10,1,1,0,1,0.62,1.46,6.53,70.3,74.0,114.0,55,2025,10,3,460466
2812,Maltepe,residence,fair,,169.9,7.6,0.0,3,2,2,21,0,1,1,1,0.43,1.95,1.1,55.4,68.0,862.0,11,2024,283,5,303897
17044,Sisli,detached,good,B,98.6,15.3,71.2,2,3,2,20,0,1,0,1,2.72,1.32,4.77,50.3,109.0,67.0,47,2024,326,4,277361
15709,Fatih,detached,fair,B,159.8,,,2,3,1,8,1,1,0,0,1.4,0.9,5.46,57.0,41.0,54.0,10,2023,232,3,329437
18896,Sisli,apartment,good,C,97.2,13.7,0.0,1,1,2,12,1,1,0,0,0.74,1.24,0.5,61.5,75.0,119.0,26,2024,78,3,167046
11590,Fatih,residence,poor,B,129.0,5.1,0.0,1,1,2,18,1,1,1,1,2.24,2.82,1.25,53.5,86.0,247.0,30,2023,251,3,192828
9340,Umraniye,duplex,poor,B,102.3,6.1,,1,2,2,10,1,1,0,1,3.22,0.16,2.87,59.4,76.0,77.0,54,2024,276,3,82931
15088,Bakirkoy,apartment,excellent,A,103.0,11.4,0.0,3,4,2,1,0,0,1,1,0.42,2.37,2.93,51.2,98.0,,25,2024,215,5,227057
11775,Fatih,apartment,good,B,76.6,4.8,0.0,1,3,2,21,1,1,1,0,1.14,1.24,1.99,55.6,96.0,,42,2024,209,4,109613
1931,Atasehir,detached,good,A,316.1,8.0,0.0,2,1,1,9,0,0,1,0,1.8,1.34,4.29,56.3,27.0,334.0,17,2024,176,3,571408
198,Kadikoy,residence,excellent,B,167.4,7.2,0.0,5,2,2,2,1,1,1,1,1.38,0.3,0.63,67.7,79.0,37.0,27,2024,72,7,521909
7778,Sariyer,detached,good,A,70.5,12.9,14.2,5,2,1,4,1,0,1,1,0.61,,1.17,50.4,76.0,140.0,32,2023,202,6,322924
19316,Atasehir,apartment,fair,,153.0,,0.0,5,4,2,6,1,1,0,0,0.52,0.82,3.65,61.9,93.0,,1,2024,25,7,305329
8005,Atasehir,residence,fair,A,111.6,,,2,3,2,21,0,1,1,0,1.73,0.93,2.97,50.2,81.0,175.0,0,2023,194,4,238733
2328,Sisli,detached,good,C,149.5,,,3,1,1,10,1,1,1,0,,0.83,3.16,52.4,84.0,46.0,34,2024,444,4,269355
4390,Umraniye,duplex,good,C,83.3,14.5,0.0,4,4,2,2,1,0,1,1,1.47,0.4,3.89,59.7,116.0,,22,2024,373,7,132383
12689,Maltepe,apartment,excellent,B,65.6,5.6,0.0,1,1,2,10,1,0,0,0,2.34,1.23,4.66,49.7,20.0,161.0,46,2023,296,3,84817
11448,Uskudar,residence,fair,C,118.4,9.4,0.0,2,4,1,4,1,0,1,0,3.24,0.69,1.34,59.9,93.0,370.0,58,2025,413,3,169189
203,Atasehir,loft,excellent,B,76.1,10.9,0.0,6,1,2,9,1,1,1,0,0.58,0.57,3.72,58.1,80.0,,55,2024,210,8,152981
4932,Maltepe,residence,good,C,130.1,7.9,0.0,5,1,2,11,1,0,0,1,0.23,0.87,1.05,64.6,86.0,120.0,7,2024,179,7,287809
5792,Sariyer,duplex,good,D,87.1,8.3,,2,4,2,8,1,1,1,1,0.58,2.3,1.11,44.3,82.0,152.0,20,2024,242,4,394662
18092,Sisli,apartment,good,B,84.8,,0.0,3,2,2,5,1,1,1,1,0.72,1.91,0.56,62.0,74.0,160.0,23,2023,162,5,206223
13950,Beyoglu,duplex,good,B,112.9,1.1,,5,4,2,18,0,1,0,0,1.49,1.24,6.23,56.8,93.0,286.0,25,2024,221,6,226286
7393,Fatih,residence,fair,C,115.3,5.4,,6,1,2,19,1,1,1,1,0.83,2.06,2.44,59.0,54.0,237.0,35,2024,341,7,264287
5856,Umraniye,residence,fair,B,188.9,15.5,0.0,5,1,1,10,0,1,1,1,0.16,0.64,11.05,60.5,94.0,229.0,34,2024,208,6,255086
855,Kadikoy,apartment,good,B,265.4,0.0,0.0,5,3,1,23,1,0,1,1,1.7,5.02,1.16,48.8,84.0,165.0,12,2025,249,6,1600995
13878,Umraniye,residence,good,D,131.1,,0.0,5,1,2,7,0,0,0,0,0.44,1.01,2.53,59.3,83.0,106.0,28,2024,246,7,203269
14556,Kadikoy,residence,good,B,173.1,,0.0,3,2,1,11,1,1,1,0,0.5,0.63,4.19,48.2,98.0,,44,2025,231,4,351251
4738,Sariyer,apartment,fair,B,193.2,,0.0,1,1,1,10,0,0,1,1,1.15,1.2,2.7,53.6,76.0,248.0,12,2023,111,2,545708
17083,Kadikoy,loft,good,C,152.1,,0.0,4,2,2,7,0,0,1,1,0.52,0.57,4.88,59.8,50.0,94.0,15,2024,43,6,484764
1637,Besiktas,apartment,fair,A,278.1,5.8,0.0,3,1,2,23,1,1,0,1,1.97,2.11,1.13,60.6,107.0,309.0,18,2024,328,5,774809
11650,Bakirkoy,apartment,fair,B,168.5,,0.0,3,2,2,22,0,0,0,0,1.57,3.75,2.56,48.9,81.0,190.0,35,2025,136,5,306395
17676,Sisli,residence,good,C,141.7,,0.0,6,2,1,9,0,1,1,0,1.25,2.27,3.91,48.6,,82.0,48,2023,136,7,316594
6586,Kadikoy,residence,poor,D,120.7,5.0,0.0,1,3,1,21,0,1,0,0,0.65,1.7,4.34,48.9,64.0,385.0,27,2025,78,3,259478
13809,Atasehir,apartment,excellent,B,259.1,,0.0,3,4,1,13,0,1,1,1,0.38,0.72,3.21,60.2,70.0,111.0,37,2025,307,4,531199
18238,Umraniye,loft,fair,A,242.1,9.6,0.0,6,1,1,13,1,0,0,1,1.15,0.89,7.11,63.3,47.0,259.0,47,2023,206,7,361484
3305,Kadikoy,duplex,poor,C,69.6,5.0,,5,3,1,2,1,0,0,0,0.96,0.41,1.81,73.6,69.0,252.0,41,2024,264,6,113679
17880,Kartal,apartment,good,B,150.0,8.7,0.0,3,4,2,17,0,1,1,0,0.39,,2.69,63.0,88.0,165.0,13,2024,226,5,226912
7995,Maltepe,apartment,excellent,A,80.9,,0.0,5,3,2,17,1,1,0,1,4.8,1.48,5.61,,89.0,299.0,3,2024,316,7,159422
1999,Besiktas,apartment,good,D,90.8,4.8,0.0,4,3,2,18,1,0,1,0,1.18,2.93,4.58,61.5,83.0,222.0,2,2024,226,6,236708
664,Kadikoy,apartment,excellent,C,166.3,5.6,0.0,2,2,1,4,0,0,1,1,3.41,1.47,1.98,69.2,47.0,60.0,41,2024,240,3,311865
13546,Uskudar,duplex,good,A,103.1,6.4,,3,3,1,5,1,0,1,1,1.06,3.29,2.04,52.0,82.0,263.0,26,2024,187,4,275448
3749,Kartal,detached,good,D,127.6,6.5,,1,3,2,16,1,0,0,1,0.91,1.65,1.06,,75.0,346.0,13,2024,339,3,260097
5531,Beyoglu,apartment,fair,C,150.9,9.0,,6,3,2,13,0,0,1,0,2.5,1.43,4.17,60.2,66.0,182.0,19,2025,145,8,246934
7527,Bakirkoy,detached,good,C,122.7,11.2,90.4,3,3,2,1,0,1,1,0,3.04,2.29,0.8,49.5,86.0,131.0,27,2023,198,5,353301
9475,Kartal,detached,good,C,131.6,4.7,273.0,5,3,1,6,0,0,0,0,2.44,2.72,9.58,57.5,98.0,338.0,23,2023,286,6,214309
6777,Besiktas,residence,poor,A,162.2,8.7,,2,3,1,0,0,1,0,1,1.71,0.3,2.31,68.1,101.0,136.0,38,2025,259,3,324928
1307,Besiktas,apartment,good,A,137.4,6.2,,3,2,1,18,1,0,0,0,0.62,0.22,0.54,59.2,100.0,155.0,33,2025,475,4,377036
11495,Umraniye,apartment,poor,B,167.4,,0.0,5,4,2,13,0,0,0,1,1.56,0.19,1.46,50.3,,402.0,24,2025,300,7,235042
15708,Maltepe,apartment,good,B,108.6,2.5,0.0,1,3,1,1,0,0,0,0,0.55,1.48,0.5,54.6,77.0,628.0,16,2025,283,2,143144
10231,Kadikoy,apartment,fair,B,158.1,8.6,,3,1,2,4,0,0,1,0,1.4,2.02,7.26,54.8,63.0,169.0,12,2023,263,5,159002
18048,Beyoglu,residence,good,B,61.4,4.2,0.0,2,1,1,17,1,0,1,0,0.59,0.18,6.96,45.9,109.0,87.0,15,2024,234,3,133923
10174,Beyoglu,residence,good,C,179.6,0.8,,3,1,2,24,1,1,0,1,0.97,2.02,5.12,46.2,57.0,180.0,57,2025,179,5,440028
16158,Sisli,apartment,excellent,B,202.7,6.5,0.0,2,1,1,5,1,1,0,1,0.52,4.27,10.21,44.8,75.0,256.0,36,2024,45,3,570264
3628,Bakirkoy,residence,good,A,101.5,7.2,0.0,1,2,1,16,1,1,1,0,4.13,1.12,4.32,64.5,68.0,212.0,25,2025,147,3,188436
13932,Atasehir,apartment,excellent,C,141.3,0.6,0.0,6,1,1,18,1,1,0,0,,0.16,12.15,52.9,,42.0,14,2024,197,7,269096
2694,Umraniye,duplex,fair,A,201.8,10.6,,6,4,1,16,0,0,1,0,0.88,1.16,0.65,60.8,73.0,244.0,43,2023,358,7,297692
11253,Atasehir,apartment,excellent,B,103.8,5.5,0.0,5,4,1,21,0,0,1,1,2.75,0.92,1.24,68.5,94.0,265.0,19,2024,259,6,243216
16313,Besiktas,apartment,good,D,188.6,,0.0,1,3,1,7,0,0,0,1,0.64,1.01,7.49,52.3,101.0,134.0,1,2024,10,2,484175
9790,Uskudar,apartment,excellent,,131.1,11.3,0.0,6,3,2,22,1,0,1,1,0.52,,4.21,60.6,105.0,122.0,40,2023,326,8,762510
